Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW47,OUT018,2065.04528
NCC42,OUT018,1589.2646
FDQ37,OUT018,2752.9165499999995
FDL40,OUT046,1969.7693000000004
DRE13,OUT010,277.63860000000005
FDQ34,OUT027,3169.7406399999995
NCB54,OUT046,2108.48873
FDS48,OUT049,2073.967
FDO15,OUT045,1598.3194799999999
NCT30,OUT013,1438.4276100000002
FDU49,OUT027,2970.03393
FDE21,OUT046,1868.1016399999996
FDS49,OUT019,391.62356000000005
FDT38,OUT027,3709.6045700000004
FDZ01,OUT045,1721.85867
FDC41,OUT035,1584.604
DRG13,OUT010,270.04848000000004
NCZ42,OUT018,2656.00936
NCM07,OUT045,2130.49342
NCV17,OUT018,1598.15303
DRK39,OUT035,2122.3040800000003
FDS37,OUT018,1674.98635
FDV12,OUT019,289.48984
NCG19,OUT018,2714.4666
FDS51,OUT013,1905.21999
NCO14,OUT046,1523.8497499999999
FDC38,OUT046,2068.4741500000005
FDN15,OUT046,2316.6511
NCH42,OUT013,3147.3364699999997
FDQ22,OUT046,1980.2223600000002
FDC05,OUT013,3076.4620600000003
FDZ31,OUT013,3168.2093
DRJ23,OUT049,2177.76522
FDC52,OUT035,2629.17762
DRD12,OUT010,243.15015999999997
FDV55,OUT017,2466.15649
FDD32,OUT046,2009.8171699999996
FDR01,OUT049,2690.5643800000003
FDY08,OUT019,336.72835
FDQ45,OUT045,3018.67062
DRN11,OUT027,3433.29757
NCS05,OUT018,1508.83596
FDY32,OUT035,2325.040180000001
NCD31,OUT045,3083.5195400000002
NCE06,OUT049,2896.26329
NCP14,OUT046,1748.3575100000003
NCF18,OUT019,365.95697000000007
FDF14,OUT018,1805.5497300000002
FDB22,OUT017,2558.6693999999998
NCH54,OUT049,2673.78622
FDU27,OUT035,2349.80794
FDS58,OUT027,4230.7595200000005
NCU29,OUT035,2303.40168
FDJ57,OUT013,3048.3653
FDL56,OUT049,1843.7000700000003
FDH60,OUT035,2605.77475
FDN24,OUT018,1332.43225
FDD02,OUT017,2332.7634599999997
FDP15,OUT017,2652.0145600000005
FDB28,OUT027,4724.250480000001
DRC49,OUT045,2244.4118
NCG30,OUT018,1654.1801
FDJ14,OUT049,1385.9292799999998
FDL52,OUT045,1530.6742000000004
NCG19,OUT027,5436.689770000001
NCN41,OUT035,2241.0828
FDW22,OUT013,2992.3049399999995
FDI02,OUT013,1966.1074
FDV51,OUT045,2239.3184300000003
FDV48,OUT046,2224.0383200000006
NCL17,OUT019,387.8617899999999
FDP46,OUT045,2041.1097700000003
FDU10,OUT045,1115.7809300000001
FDT37,OUT010,528.7450700000002
FDI27,OUT035,2487.29564
FDN51,OUT046,3223.6038599999997
FDW07,OUT035,2104.4273500000004
FDN45,OUT049,2615.79504
DRN37,OUT027,3357.59611
DRF48,OUT049,2597.01948
FDP38,OUT019,352.24149
NCX18,OUT027,5292.37762
FDK45,OUT018,1767.3993899999998
FDZ37,OUT049,2289.55304
FDS50,OUT018,2518.2220499999994
NCR54,OUT018,2682.6413599999996
NCS17,OUT035,2226.60165
FDV31,OUT046,2952.22378
DRE27,OUT017,1307.89752
FDN60,OUT013,2529.2410400000003
FDK26,OUT013,1966.1073999999996
FDX37,OUT018,1328.87022
FDW31,OUT046,3054.8901400000004
FDX26,OUT018,2309.1941399999996
DRL49,OUT019,250.27422000000007
FDU49,OUT017,1851.8228299999998
FDY58,OUT046,2775.3873000000003
FDN03,OUT045,3047.5996299999997
NCV06,OUT010,473.5169600000001
FDH53,OUT045,1803.8519399999998
FDG31,OUT018,1768.46467
NCC06,OUT045,2295.94472
FDS13,OUT049,2316.4846500000003
FDP16,OUT035,2288.72079
FDA35,OUT013,1776.7205900000001
DRP47,OUT018,2941.23808
FDY28,OUT010,405.37233000000003
FDY20,OUT035,1914.5078999999998
NCH30,OUT017,2099.4338500000003
NCR29,OUT019,390.75802
NCP05,OUT013,1985.7817900000002
NCF30,OUT019,292.75226000000004
FDA08,OUT035,2745.99223
FDN51,OUT027,5383.925120000001
FDH12,OUT046,1985.6819200000002
FDY39,OUT017,2677.14851
NCO53,OUT045,2571.15315
FDB40,OUT046,2218.94495
FDH02,OUT049,2289.55304
FDY11,OUT027,3930.01766
FDQ09,OUT019,329.63758
FDP16,OUT013,3168.17601
NCF55,OUT018,1771.0945799999997
FDY09,OUT027,4199.40034
FDY39,OUT045,2539.5609400000003
NCU53,OUT049,2367.78454
NCT41,OUT049,2223.67213
FDJ45,OUT046,796.86273
FDR28,OUT013,2658.67256
FDN08,OUT013,2201.5675699999997
FDJ07,OUT049,1777.4529700000003
FDZ09,OUT027,3972.8285999999994
FDQ14,OUT017,2114.61409
FDY12,OUT027,2070.638
FDK57,OUT046,2262.3884000000003
FDD20,OUT049,2089.87962
FDS36,OUT018,2256.56265
FDI40,OUT049,1875.8249199999998
FDJ40,OUT045,1914.1417099999999
FDE08,OUT013,2218.27915
DRK01,OUT013,2380.9673799999996
FDC58,OUT049,2351.50573
FDE50,OUT046,2210.8887700000005
FDX48,OUT035,2456.1029100000005
DRM35,OUT018,2277.7018000000003
FDG41,OUT013,2035.7833700000003
FDB52,OUT046,2564.1289600000005
FDV19,OUT045,2543.0231
DRG48,OUT017,1861.2106099999996
FDI26,OUT013,2457.7674099999995
FDU11,OUT019,286.12755000000004
FDF59,OUT019,233.69580000000002
FDR07,OUT049,2048.43357
NCE06,OUT017,2325.60611
FDE10,OUT046,2132.62398
NCO55,OUT046,1833.3135900000002
FDZ13,OUT013,1966.1074000000003
FDT50,OUT017,1409.06583
FDH12,OUT010,215.15326999999996
FDD21,OUT045,1848.9931800000002
NCM05,OUT013,2360.76035
FDK04,OUT013,1884.01426
FDN33,OUT017,1886.5443000000002
NCM18,OUT010,262.42506999999995
DRC25,OUT049,1817.1679399999998
FDT47,OUT017,2293.3481
FDD45,OUT027,2844.8302400000002
NCD07,OUT018,2143.1103300000004
NCY54,OUT010,554.14534
FDL12,OUT049,1820.8964199999998
FDL02,OUT017,2267.84796
FDC60,OUT035,1723.4565900000002
FDR37,OUT017,3525.7439
FDY16,OUT017,2912.4755199999995
FDU26,OUT045,1834.6784799999998
FDN24,OUT013,1284.46136
FDH44,OUT013,2497.14948
FDE23,OUT010,170.81099
FDW60,OUT017,3043.63812
FDQ55,OUT049,2380.6344799999997
FDV32,OUT027,1866.77004
FDV03,OUT010,386.09741999999994
FDY14,OUT010,406.57077000000004
NCL55,OUT027,3697.8532
DRF25,OUT017,1195.37732
FDX03,OUT046,2073.13475
FDF40,OUT045,3792.2303499999994
FDX24,OUT010,283.33119000000005
FDA25,OUT049,2289.5530400000002
FDH21,OUT018,2481.20357
FDB47,OUT010,437.23086
FDT34,OUT019,379.23967999999996
FDS39,OUT010,383.33435
NCU05,OUT046,1841.9689899999998
FDE02,OUT049,1658.6076699999999
FDL25,OUT035,1775.0893800000001
FDC50,OUT049,1785.54244
FDZ32,OUT049,2602.0129800000004
FDV14,OUT045,1400.24398
FDR07,OUT045,1652.11612
FDB26,OUT049,2289.55304
NCR50,OUT045,2375.67427
FDP01,OUT018,2160.0882300000003
FDH57,OUT045,1978.5911499999995
FDM60,OUT027,3930.0176600000004
FDA45,OUT017,2920.26538
FDU55,OUT017,4141.076260000001
FDH40,OUT035,2027.3942900000002
FDG40,OUT019,256.33299999999997
FDT12,OUT049,2654.14512
DRL59,OUT045,1149.2040899999997
FDT47,OUT018,1362.02706
FDI60,OUT017,1702.01783
DRF51,OUT027,3709.6045699999995
NCK31,OUT049,2096.20472
FDB08,OUT045,2389.7226500000006
FDM44,OUT035,2163.15091
FDD46,OUT018,1915.8395
FDR27,OUT019,440.12708999999995
FDV56,OUT010,234.76108
FDM02,OUT049,2289.55304
FDU45,OUT018,1737.7379999999998
FDZ10,OUT017,2511.66392
NCK31,OUT010,285.49503999999996
FDR27,OUT035,2478.93985
FDF33,OUT013,1252.0369
FDJ36,OUT046,2152.16521
FDP33,OUT049,2536.93103
FDG17,OUT046,2587.93131
FDG47,OUT027,5320.77399
NCW29,OUT046,2325.43966
DRH59,OUT017,1321.2135199999998
FDR32,OUT017,4132.2544100000005
FDP48,OUT035,2201.56757
FDG17,OUT035,2671.88869
DRJ59,OUT017,1279.1349599999999
FDY48,OUT027,2489.0932999999995
FDB02,OUT046,2094.80654
FDN10,OUT019,344.58479
NCD55,OUT035,1635.3712500000001
FDX34,OUT013,2542.42388
FDZ38,OUT045,2636.568
DRF37,OUT049,2659.4715199999996
DRL47,OUT019,312.45994
FDL27,OUT035,1839.30579
NCP53,OUT035,3077.5606300000004
FDT03,OUT019,393.62095999999997
FDJ28,OUT035,2885.0778500000006
FDF40,OUT018,2225.36992
FDA32,OUT035,2971.19908
NCP02,OUT017,1106.5263099999997
FDZ31,OUT045,3244.4434
NCQ29,OUT013,2531.90424
FDP57,OUT010,499.7827700000001
FDL32,OUT027,3137.41605
DRB01,OUT035,2367.7512500000003
FDJ40,OUT046,1869.2002100000002
FDO24,OUT018,1894.5006100000003
FDO11,OUT018,2790.9004400000003
FDA56,OUT035,2257.3949000000002
FDF02,OUT045,1681.8773800000004
FDA10,OUT013,2336.6916800000004
NCI55,OUT017,2142.31137
FDZ40,OUT010,347.94708
FDV08,OUT049,1530.90723
FDN48,OUT013,1691.43161
FDU57,OUT017,2159.02295
DRF49,OUT013,2528.84156
FDS02,OUT035,2692.1623
FDS43,OUT046,3016.074
FDT16,OUT013,3029.8560600000005
FDX19,OUT027,6110.24634
FDK15,OUT046,1827.25481
DRA12,OUT049,2586.00049
FDY35,OUT017,2221.24196
NCU42,OUT013,2655.6431700000003
FDD26,OUT013,1966.1073999999996
FDR11,OUT018,2205.76211
NCP53,OUT045,3158.02256
FDP34,OUT045,2560.86654
NCV41,OUT019,400.21237999999994
FDN20,OUT018,2012.21405
FDZ16,OUT018,2037.84735
FDZ28,OUT049,2145.77353
NCL55,OUT013,2959.68074
NCJ17,OUT046,1839.2059199999999
FDT37,OUT046,2836.6409
FDV51,OUT049,2388.8571100000004
FDZ28,OUT035,2226.03572
FDN27,OUT013,2102.06376
FDS14,OUT019,367.78792
FDZ58,OUT045,2120.33997
FDD46,OUT046,2360.3275799999997
FDJ03,OUT035,2514.62673
FDU03,OUT010,450.64672999999993
FDA33,OUT027,3741.76271
NCW53,OUT035,2598.11805
NCC55,OUT017,891.9389699999999
FDP52,OUT019,440.6930199999999
FDE39,OUT049,2021.33551
FDB44,OUT035,2684.1727
FDG59,OUT013,1450.7116200000003
FDI05,OUT013,1855.0186700000002
FDF59,OUT045,2352.1715299999996
FDM39,OUT019,325.94238999999993
FDB14,OUT013,1966.1074
NCS05,OUT019,392.7554200000001
DRJ35,OUT045,1296.34589
FDO31,OUT019,332.80012999999997
FDA31,OUT046,2965.40662
FDX40,OUT049,1028.19494
FDW56,OUT045,2592.85823
FDH09,OUT018,901.2601700000001
FDA52,OUT019,369.45242
FDF20,OUT019,334.53121000000004
FDE40,OUT046,1745.09509
NCU17,OUT046,1805.48315
NCP14,OUT035,2074.89912
FDN25,OUT027,1931.5190899999998
FDU39,OUT049,1470.11969
NCM05,OUT017,3362.09026
FDU07,OUT017,2237.0547099999994
FDF28,OUT049,1918.4694100000004
FDR57,OUT049,2323.5421300000003
FDJ33,OUT013,1873.42804
DRH23,OUT035,1810.1770399999998
FDQ52,OUT046,2967.96995
DRK13,OUT035,2358.79624
FDP09,OUT046,2515.4922699999997
FDR08,OUT027,3224.3029500000002
FDV50,OUT045,2021.8681499999998
FDT13,OUT049,2285.42508
FDJ27,OUT027,3789.96663
FDH21,OUT046,2532.0706900000005
FDW14,OUT027,3628.9428999999996
FDL52,OUT049,2042.80756
FDW28,OUT017,2677.14851
FDL40,OUT049,1412.86089
FDE24,OUT046,2218.3124399999997
FDX35,OUT049,3545.25184
FDP46,OUT017,1965.3750200000002
FDX56,OUT045,3707.3075599999997
FDQ45,OUT049,2704.9456600000003
FDK50,OUT027,4056.45308
FDY26,OUT045,3205.5273899999997
FDQ09,OUT017,1993.1388799999997
FDN39,OUT049,2478.5070800000003
FDP13,OUT017,1405.5370900000003
FDR51,OUT013,2256.3962
FDZ49,OUT010,305.0029800000001
FDL28,OUT018,2123.9352900000004
FDZ10,OUT035,2851.6879799999997
FDK38,OUT013,2400.30887
DRL49,OUT027,3251.0015299999995
FDR15,OUT013,2256.3962
FDQ24,OUT035,1809.3115000000003
FDD56,OUT013,2622.38646
NCR42,OUT046,1510.83336
FDH52,OUT045,1528.41048
FDH57,OUT019,333.56579999999997
FDR15,OUT010,463.52995999999985
FDJ34,OUT035,2213.3522300000004
FDW37,OUT035,1940.3076500000002
FDQ23,OUT018,1996.1682700000001
FDP34,OUT013,3290.7165
FDE04,OUT027,4260.72052
FDC48,OUT045,1368.6184799999996
FDA47,OUT019,340.88960000000003
FDI35,OUT018,2871.2625000000003
NCV05,OUT013,2016.7414900000003
FDR28,OUT045,2494.45299
FDH31,OUT017,1807.7468700000002
FDP59,OUT019,274.04328
FDS19,OUT018,1285.55993
FDM60,OUT045,1196.5424699999999
FDJ44,OUT018,2292.38269
DRH51,OUT017,1346.3474700000002
DRC25,OUT017,1716.9317500000002
DRE25,OUT013,1947.59816
NCX05,OUT049,2073.46765
FDR11,OUT017,2602.4790399999997
DRP47,OUT045,2915.0721399999998
DRC49,OUT019,243.48305999999997
FDQ47,OUT027,2241.1493800000003
FDL20,OUT013,1635.57099
FDM34,OUT035,3059.0181
NCN55,OUT013,3522.68122
FDD41,OUT035,2215.1831799999995
FDE52,OUT049,2476.4763900000003
NCT18,OUT019,382.76842
FDJ32,OUT018,1055.3928700000001
FDE16,OUT046,2701.71653
FDZ09,OUT045,2901.6562699999995
DRZ11,OUT046,1907.8499
FDK41,OUT049,1260.32611
FDE56,OUT049,2088.3815699999996
FDH34,OUT013,2853.4856400000003
DRI49,OUT013,2062.61511
DRI59,OUT046,2607.00648
DRC36,OUT049,2699.95216
FDS15,OUT019,391.69014
FDI07,OUT018,2418.45192
FDZ15,OUT018,1899.7604299999996
NCX41,OUT027,4209.62037
NCO29,OUT019,404.93956000000003
FDF57,OUT013,2567.9906
FDI33,OUT035,2545.4199799999997
DRJ47,OUT049,2177.7652199999998
FDB34,OUT046,1734.5088700000001
FDY22,OUT027,3520.8502700000004
DRL11,OUT017,2604.84263
FDY46,OUT035,3760.30524
FDG17,OUT013,2839.7368699999997
FDE52,OUT018,2017.4738699999998
DRP47,OUT027,4557.23455
FDO01,OUT010,316.5879
FDL09,OUT046,2466.98874
FDR57,OUT013,2352.63759
DRD37,OUT035,2142.3446599999997
FDQ36,OUT027,3930.01766
FDL33,OUT049,3033.1850600000002
FDL48,OUT045,1819.6979800000001
FDL28,OUT049,2635.26969
NCN29,OUT046,1561.66719
FDO13,OUT035,3355.1326499999996
FDB38,OUT045,2364.02277
FDI36,OUT035,2593.1578400000003
FDI58,OUT035,1922.26447
FDH22,OUT018,1915.07383
FDQ27,OUT013,2256.3962
FDT33,OUT046,2354.90131
FDC56,OUT045,2251.3028299999996
FDF14,OUT046,2283.2945200000004
FDQ39,OUT017,2708.0416300000006
NCM43,OUT017,2361.19312
FDS46,OUT035,2095.33918
FDI22,OUT049,3333.5274399999994
NCE43,OUT045,2899.1928099999996
FDZ36,OUT010,313.22560999999996
FDR13,OUT019,403.60796000000005
FDP46,OUT018,1551.3139999999999
FDW56,OUT019,336.26229
FDB40,OUT017,2821.6936900000005
FDM28,OUT018,2185.05573
FDV49,OUT013,2595.85433
NCS53,OUT018,1984.05071
FDO03,OUT049,2494.6527299999993
FDT15,OUT035,2628.74485
FDD33,OUT049,2957.94966
FDX13,OUT017,3433.430729999999
FDH60,OUT013,2360.62719
DRH51,OUT046,1581.34158
NCL07,OUT049,1415.45751
FDW51,OUT045,2705.7113299999996
FDF21,OUT019,332.80012999999997
FDH26,OUT019,388.86048999999997
FDJ03,OUT049,2476.4763900000003
FDU35,OUT017,1717.59755
DRL01,OUT018,2772.9571300000002
FDE59,OUT045,2244.61154
FDI60,OUT035,1723.4565900000002
DRH39,OUT035,1377.8065199999999
FDK36,OUT049,1871.5638
FDN52,OUT045,1692.4303100000002
FDU12,OUT017,3125.9642899999994
NCT05,OUT027,4209.62037
FDS37,OUT027,3250.86837
FDK24,OUT017,1317.1521399999997
DRF36,OUT013,3024.4630799999995
FDN46,OUT010,310.96189
NCN06,OUT045,2554.7078899999997
FDD59,OUT035,1800.82255
FDM14,OUT045,1373.04605
FDO10,OUT018,1499.81437
FDU35,OUT013,1817.80045
NCA30,OUT018,2548.54924
NCO41,OUT049,1945.96695
FDI24,OUT046,2301.2045399999997
FDZ16,OUT046,2549.78097
FDV47,OUT046,2246.10959
FDV16,OUT045,1528.4104800000002
FDZ22,OUT035,2031.08948
FDO20,OUT010,266.95251
FDW38,OUT013,2397.47922
FDW52,OUT045,2508.0686000000005
FDT43,OUT019,297.74575999999996
NCS29,OUT045,3499.4780899999996
NCC31,OUT017,2525.5791400000007
FDA21,OUT017,3061.84775
FDQ55,OUT046,2013.07959
NCE54,OUT049,2013.3791999999999
FDD45,OUT017,1124.2033000000001
NCP17,OUT017,1375.57609
FDR47,OUT035,2952.8562899999997
DRM35,OUT013,2587.79815
FDR47,OUT019,359.46542
FDX19,OUT010,315.2563
FDV22,OUT027,4085.9147300000004
FDQ46,OUT027,2960.1135099999997
DRO47,OUT045,1844.3325799999998
FDB44,OUT010,321.24850000000004
FDN02,OUT010,391.92317
FDW10,OUT045,2919.0669399999997
FDJ41,OUT019,276.83964
FDM50,OUT046,2062.4819500000003
FDW10,OUT035,3287.78698
FDY48,OUT049,2124.40135
NCE30,OUT027,5348.837460000001
FDO04,OUT045,792.7014800000001
FDQ26,OUT010,209.49397
NCX29,OUT018,1440.22527
FDE39,OUT046,1684.00794
NCR54,OUT027,4959.24459
NCP55,OUT027,2077.36258
FDX22,OUT017,3132.02307
FDI05,OUT035,1803.0529799999997
FDC51,OUT027,3743.7934
FDC10,OUT013,1878.48812
FDJ46,OUT045,3208.78981
FDV10,OUT010,299.3769700000001
FDX12,OUT027,4391.250610000001
FDL43,OUT019,206.93063999999998
DRB13,OUT046,3392.417450000001
FDF59,OUT027,3418.78313
FDT35,OUT049,2451.40902
NCJ19,OUT035,1746.2935300000001
FDT35,OUT018,1924.4283200000002
FDI48,OUT046,2152.16521
DRC24,OUT019,262.89113
NCZ05,OUT017,1873.2283000000002
FDJ57,OUT049,3255.5622599999997
FDX11,OUT017,2751.65153
FDE09,OUT035,1938.8428899999994
NCK06,OUT049,2495.4516900000003
DRE37,OUT017,3123.70057
FDV56,OUT046,2206.29475
FDY43,OUT017,2743.16258
FDV35,OUT013,2328.13615
FDF05,OUT019,276.83964
FDA36,OUT035,1713.46959
FDS13,OUT027,4178.6939600000005
FDU47,OUT013,2275.43808
FDI36,OUT010,297.94550000000004
FDH48,OUT046,1986.5474600000002
FDZ14,OUT013,2574.54873
FDS46,OUT013,2109.9201999999996
FDE21,OUT017,1946.0002399999998
FDA26,OUT049,2531.00541
FDV12,OUT046,2297.01
FDL46,OUT019,344.58479
FDN57,OUT013,2870.06406
NCJ18,OUT017,2098.7347600000003
FDO36,OUT045,2087.4827400000004
FDX55,OUT018,2651.44863
FDT25,OUT019,422.0506200000001
FDD16,OUT049,1412.86089
NCX18,OUT013,3680.17621
NCG55,OUT018,1687.9694499999998
NCV18,OUT049,1939.20908
NCS18,OUT035,2334.82744
FDC37,OUT045,1385.1303199999998
FDE47,OUT046,2349.5749100000003
DRG49,OUT019,394.18689
FDC39,OUT049,2949.39413
FDH24,OUT019,233.96211999999997
FDV39,OUT027,4427.137230000001
NCL17,OUT045,2097.33658
NCY53,OUT035,2340.25371
FDH52,OUT013,1922.63066
NCD19,OUT018,1882.5494999999999
FDI44,OUT046,1443.9537500000001
DRD49,OUT027,3357.1300500000007
FDN08,OUT035,2049.19924
FDO20,OUT027,5623.579830000001
FDY02,OUT046,2629.61039
FDX23,OUT045,1371.5479999999998
FDX01,OUT017,1933.71623
FDH20,OUT027,2814.53634
NCX41,OUT017,2700.7178300000005
FDD21,OUT027,3222.37213
DRH11,OUT019,186.75689999999997
DRE60,OUT018,2693.1277099999998
FDB10,OUT013,3354.50014
FDH38,OUT013,2400.30887
NCL07,OUT018,1161.32165
FDD48,OUT046,2051.06348
NCT54,OUT027,2551.17915
FDF32,OUT027,5459.693160000001
DRH51,OUT045,1278.2028400000002
DRG03,OUT035,2400.6417699999997
NCY42,OUT019,308.53172000000006
FDH32,OUT017,1464.99303
NCJ06,OUT027,3052.72629
FDH47,OUT027,2914.60608
FDZ08,OUT018,1531.8393499999997
FDK16,OUT017,1748.42409
DRG01,OUT018,2008.6187299999997
NCM53,OUT027,3183.95547
NCB07,OUT035,2940.73873
NCZ06,OUT035,3484.6640400000006
FDU48,OUT049,2015.07699
NCB55,OUT027,1992.3732100000002
FDP15,OUT013,2800.42138
FDF17,OUT046,2588.09776
NCN06,OUT049,2921.0310500000005
DRM48,OUT018,1976.7269099999999
FDH10,OUT046,2515.6920099999998
FDC60,OUT018,2256.56265
FDE35,OUT018,1046.9705
DRI23,OUT013,2669.79142
NCR38,OUT013,3466.7540199999994
FDP04,OUT035,1589.46434
NCW17,OUT045,1986.6806199999999
FDX34,OUT017,1938.2103799999998
NCK53,OUT045,1735.7405999999999
NCO54,OUT010,305.16943000000003
NCH55,OUT046,2111.8510199999996
FDT44,OUT027,3469.9498599999993
DRG49,OUT046,2358.1637299999998
FDX46,OUT010,301.74056
DRG36,OUT049,2605.34198
FDU37,OUT049,1256.4644700000003
FDK10,OUT049,2426.60797
DRF37,OUT027,3357.1300500000007
FDC44,OUT035,2218.87837
FDP15,OUT046,3141.64388
FDZ27,OUT027,3709.6045699999995
FDY22,OUT019,287.02638
DRG51,OUT035,2871.4955299999997
FDN58,OUT045,3898.2590000000005
FDW01,OUT049,1924.7945100000002
FDX24,OUT018,1712.8037900000004
FDO51,OUT017,1712.7705
FDJ52,OUT027,3743.5603700000006
NCY06,OUT010,319.35096999999996
FDE20,OUT018,1919.43482
FDT23,OUT010,262.95771
FDQ51,OUT046,2077.7287699999997
FDE35,OUT046,1444.65284
FDB46,OUT013,3207.5580800000002
NCG19,OUT035,3215.4810999999995
NCL06,OUT018,2692.89468
FDT36,OUT019,214.68721000000005
FDC56,OUT049,1828.71957
FDJ26,OUT049,2289.55304
FDZ59,OUT017,2987.9439500000003
FDV11,OUT027,4105.85544
FDR13,OUT010,245.87993999999998
FDI15,OUT018,2906.15042
FDF47,OUT018,3602.9767
NCB54,OUT019,411.13149999999996
NCK19,OUT027,3902.05406
FDX16,OUT017,2143.2767799999997
FDL50,OUT045,2077.36258
NCE31,OUT035,1897.96277
DRJ01,OUT049,2459.99784
FDE22,OUT013,2862.0411700000004
FDY20,OUT019,297.54602
NCO14,OUT045,1006.38999
NCR50,OUT017,2549.2816199999997
DRM47,OUT017,3035.3489099999997
FDO27,OUT010,330.46983000000006
FDJ20,OUT027,3641.0604599999997
NCX17,OUT013,2225.1368900000007
FDG59,OUT049,1431.27026
FDD52,OUT045,2296.1111699999997
FDO48,OUT017,3188.7492300000004
FDC59,OUT019,205.26614
FDS15,OUT018,2232.4274
FDB47,OUT035,3947.69465
FDV14,OUT019,284.19673000000006
FDB27,OUT013,3066.47506
FDA35,OUT035,2395.78143
FDN51,OUT018,2494.21996
FDO39,OUT019,461.83217
FDB28,OUT049,2743.6619299999998
DRJ25,OUT046,1689.56737
FDH46,OUT027,3124.06676
FDI10,OUT045,2565.26082
FDU21,OUT018,1309.79505
FDD09,OUT049,2950.1598000000004
FDD10,OUT046,2371.01367
FDN31,OUT010,321.24850000000004
FDA46,OUT018,2495.45169
FDM56,OUT046,1539.62921
FDF11,OUT010,530.17654
FDS32,OUT018,2058.7534699999997
NCM06,OUT013,2525.47927
FDZ26,OUT045,3986.9435600000006
FDO01,OUT013,1968.0049299999998
FDJ46,OUT049,3333.02809
FDG26,OUT019,524.1510499999999
FDZ38,OUT035,2470.7172199999995
NCO55,OUT013,2169.4094299999997
FDT60,OUT035,1672.7226299999998
FDW37,OUT049,1825.9564999999998
NCK42,OUT018,3009.84877
FDA45,OUT046,2626.3479700000003
FDW55,OUT018,2767.43099
FDY44,OUT017,3498.1132
FDQ31,OUT017,1821.4956399999999
FDM09,OUT049,2512.5960400000004
FDH12,OUT018,1730.91355
NCQ43,OUT035,1964.40961
FDT33,OUT035,2563.33
NCT41,OUT018,1976.5937499999995
DRJ25,OUT010,239.68800000000002
NCQ41,OUT046,2513.82777
NCN17,OUT049,1998.3986999999997
DRO35,OUT027,3162.51671
FDU27,OUT018,2049.9649099999997
FDY43,OUT027,5376.70119
FDG46,OUT035,2091.1779300000003
DRL49,OUT018,2398.17831
NCB55,OUT049,1587.63339
FDK28,OUT049,2708.1414999999997
FDO49,OUT045,1858.78044
FDT03,OUT013,2663.1667100000004
FDW33,OUT027,3020.2019600000003
FDR02,OUT035,1873.09514
FDF50,OUT013,2457.76741
FDA40,OUT018,1511.76548
NCT53,OUT018,1579.5106300000002
FDY60,OUT035,2201.56757
FDP44,OUT027,2860.47654
NCQ50,OUT045,3412.4580299999993
NCC30,OUT017,3167.2771800000005
FDQ60,OUT018,2256.56265
FDG41,OUT046,1955.4213100000002
FDQ03,OUT046,3077.46076
FDM03,OUT045,2016.6749099999997
FDZ51,OUT018,2154.0294499999995
DRF51,OUT035,1696.22537
FDF39,OUT017,4252.7975
FDW52,OUT035,2565.29411
FDY22,OUT049,2210.62245
FDG14,OUT013,1966.1073999999996
FDA57,OUT017,1537.49865
FDL45,OUT019,378.54059
FDX28,OUT046,1815.2704100000003
NCQ54,OUT013,2541.0589900000004
FDH40,OUT045,1343.31808
FDU52,OUT035,2175.73453
FDT60,OUT010,255.33429999999998
FDK08,OUT045,1671.1580000000001
FDN04,OUT049,2662.46762
FDE50,OUT013,1966.1073999999996
FDI16,OUT049,1846.49643
FDM50,OUT049,2289.5530400000002
NCV30,OUT049,2013.3791999999999
FDT44,OUT013,1587.1007499999998
FDY60,OUT013,2181.6268600000003
FDT56,OUT017,1248.0088099999998
FDV58,OUT018,2447.41422
FDU04,OUT013,2559.06888
NCN05,OUT027,3726.6157599999997
FDI53,OUT018,1907.9830599999998
FDD34,OUT046,2466.7224199999996
FDW47,OUT027,3176.0324499999997
FDT51,OUT027,3789.96663
FDO27,OUT013,2050.53084
NCQ18,OUT018,1431.7030300000001
NCW05,OUT013,1827.0550700000003
FDI15,OUT010,408.96765
NCH43,OUT010,539.26471
FDT40,OUT049,2002.4933699999997
NCG19,OUT017,3409.46193
NCM30,OUT035,2141.84531
FDB38,OUT017,2566.02649
FDB22,OUT046,2346.41236
FDC58,OUT046,1959.5825599999996
NCI29,OUT013,1641.56319
FDA23,OUT010,253.93612000000002
DRG48,OUT013,2626.84732
FDV21,OUT013,2915.80452
NCG18,OUT019,290.58841
FDG40,OUT045,827.9555900000001
FDU24,OUT018,2256.5626499999994
FDA22,OUT049,2713.4346100000002
FDY35,OUT046,2044.50535
FDJ15,OUT045,3587.4302699999994
NCW18,OUT018,2961.9111700000003
FDK56,OUT018,2640.32977
FDF44,OUT046,2937.9090799999994
FDP51,OUT049,2307.16345
FDU22,OUT027,3201.73233
FDM28,OUT017,3013.21106
NCL42,OUT046,2652.5472
FDJ15,OUT019,430.5395700000001
FDI32,OUT018,2092.9090100000003
DRL11,OUT046,1959.7822999999996
DRO59,OUT018,1881.0514500000002
FDA07,OUT019,332.80012999999997
NCO53,OUT013,1959.9154600000002
FDO21,OUT045,3980.18569
FDW39,OUT045,2757.0445100000006
NCV17,OUT013,1971.4338
FDE22,OUT046,2441.1889899999996
NCB06,OUT018,1863.4743300000002
DRF48,OUT017,2477.1421899999996
FDB05,OUT013,3215.2813600000004
